# sketch,characterise_v2loop
# mode_number,3
# mode_name,3_freerun_ts_before_v2_arithmetic
# label,G_stim_v2arith
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# measuring bias (Feather 2 DC midpoint), as V2 does
# bias_volts,1.526087
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1816.4101
# span_s,9.019439
# dt_mean_us,550.5028
# dt_sd_us,1.1389
# dt_min_us,549
# dt_max_us,559
# fs_hz_from_mean,1816.5211
# mean_code,1877.2457
# sd_code,955.4383
# min_code,525
# max_code,3261
# mean_volts,1.512799
# sd_millivolts,769.9503
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# crossings_pos,451
# crossings_neg,451
# sink,2621441723
# ----------------------------------------------------------
t_us,code
467387,531
467937,573
468488,636
469038,746
469589,870
470139,1041
470690,1219
471240,1411
471790,1616
472340,2011
472895,2215
473444,2407
473994,2601
474544,2770
475094,2921
475644,3052
476194,3157
476745,3216
477294,3249
477849,3211
478400,3117
478950,2991
479501,2858
480051,2682
480601,2517
481151,2317
481702,2119
482253,1910
482803,1716
483354,1487
483905,1216
484454,971
485004,813
485555,690
486105,598
486655,556
487205,528
487756,530
488306,574
488860,746
489410,871
489961,1040
490511,1219
491061,1410
491611,1616
492161,1809
492713,2011
493264,2217
493814,2409
494363,2769
494913,2919
495463,3055
496013,3163
496563,3222
497113,3250
497664,3245
498215,3201
498765,3119
499314,2992
499868,2779
500418,2516
500968,2311
501518,2114
502068,1908
502618,1719
503169,1509
503720,1316
504270,1126
504820,956
505371,770
505921,599
506470,555
507020,528
507570,529
508120,573
508670,639
509220,749
509770,870
510320,1047
510874,1421
511425,1616
511975,1815
512524,2010
513075,2214
513625,2410
514175,2595
514727,2768
515278,2919
515828,3055
516378,3227
516929,3252
517479,3250
518029,3201
518579,3117
519129,2991
519679,2861
520230,2686
520780,2513
521329,2315
521884,2021
522434,1750
522985,1514
523535,1315
524086,1129
524637,957
525187,811
525738,692
526288,601
526838,554
527388,528
527938,576
528488,634
529038,748
529589,875
530139,1044
530690,1218
531239,1410
531789,1616
532339,2011
532893,2217
533443,2411
533993,2601
534543,2768
535093,2919
535643,3049
536193,3159
536744,3217
537294,3248
537849,3205
538400,3120
538950,2992
539501,2862
540051,2686
540601,2515
541151,2317
541702,2117
542252,1916
542802,1718
543353,1486
543903,1217
544454,971
545004,813
545555,690
546105,603
546656,556
547206,528
547757,532
548307,572
548861,747
549412,870
549962,1040
550513,1222
551063,1412
551612,1616
552162,1815
552714,2009
553265,2210
553815,2407
554366,2768
554916,2923
555466,3055
556016,3162
556565,3216
557115,3254
557665,3250
558216,3200
558766,3119
559315,2991
559870,2775
560419,2518
560969,2320
561520,2121
562070,1911
562619,1717
563170,1509
563721,1317
564271,1127
564821,955
565371,767
565921,595
566471,551
567021,528
567571,529
568121,570
568672,639
569223,747
569773,866
570322,1045
570876,1411
571427,1616
571977,1814
572528,2005
573079,2219
573630,2410
574180,2597
574731,2768
575280,2918
575830,3044
576381,3219
576931,3248
577480,3249
578030,3200
578581,3119
579131,2991
579680,2859
580231,2683
580781,2513
581330,2310
581885,2021
582435,1747
582986,1510
583536,1318
584086,1127
584637,958
585187,814
585739,688
586289,601
586839,552
587389,530
587939,569
588489,635
589039,743
589589,870
590139,1043
590690,1220
591240,1414
591790,1618
592340,2013
592895,2213
593444,2407
593995,2601
594544,2767
595094,2918
595644,3050
596194,3156
596745,3219
597294,3251
597849,3210
598400,3120
598950,2991
599501,2858
600051,2683
600602,2514
601152,2315
601708,2119
602258,1909
602808,1719
603360,1475
603910,1211
604461,960
605011,807
605562,688
606112,599
606661,554
607211,528
607762,531
608312,574
608866,747
609416,871
609966,1043
610516,1218
611066,1410
611616,1616
612166,1811
612718,2010
613268,2215
613818,2412
614368,2768
614918,2918
615469,3051
616019,3163
616569,3217
617119,3251
617670,3247
618220,3198
618770,3120
619320,2990
619874,2765
620425,2512
620975,2313
621525,2118
622075,1910
622626,1716
623177,1514
623728,1317
624278,1133
624828,959
625378,761
625928,597
626479,552
627029,528
627578,529
628128,572
628678,638
629229,746
629779,873
630328,1043
630882,1417
631432,1616
631982,1817
632532,2011
633083,2213
633633,2407
634183,2597
634735,2768
635285,2925
635835,3047
636386,3223
636936,3254
637487,3250
638037,3199
638587,3120
639137,2992
639688,2860
640237,2687
640787,2514
641337,2303
641891,2015
642441,1741
642992,1513
643543,1315
644093,1130
644644,957
645194,814
645745,691
646294,602
646849,539
647399,528
647950,569
648500,638
649050,750
649599,867
650150,1046
650701,1222
651251,1415
651802,1616
652353,2014
652904,2214
653455,2411
654005,2605
654556,2770
655106,2922
655657,3054
656208,3157
656758,3216
657308,3248
657862,3201
658413,3117
658963,2990
659513,2862
660063,2687
660614,2514
661164,2309
661715,2118
662265,1915
662815,1725
663366,1463
663916,1202
664467,954
665017,813
665568,688
666118,602
666668,554
667218,528
667768,531
668318,575
668872,745
669423,871
669973,1043
670522,1217
671072,1410
671623,1616
672173,1814
672724,2007
673274,2214
673824,2406
674374,2771
674924,2917
675475,3054
676025,3162
676576,3218
677126,3250
677677,3248
678226,3198
678776,3120
679326,2991
679880,2753
680430,2514
680980,2314
681530,2119
682080,1914
682631,1715
683181,1511
683732,1318
684282,1126
684833,958
685382,756
685932,595
686482,553
687032,527
687583,529
688133,574
688684,639
689234,750
689784,872
690334,1043
690887,1414
691437,1616
691987,1814
692537,2011
693088,2215
693638,2406
694188,2598
694743,2768
695292,2922
695846,3165
696396,3221
696946,3250
697496,3248
698046,3195
698596,3114
699146,2993
699697,2859
700247,2683
700797,2514
701347,2289
701897,2005
702448,1728
702998,1513
703549,1316
704099,1127
704650,960
705200,815
705750,692
706300,602
706854,533
707405,529
707955,573
708506,638
709056,743
709606,870
710156,1041
710709,1219
711258,1410
711808,1616
712358,2014
712909,2215
713460,2411
714010,2602
714561,2768
715111,2918
715660,3048
716210,3161
716760,3216
717311,3249
717865,3201
718416,3118
718966,2992
719516,2858
720066,2683
720616,2517
721166,2315
721718,2118
722268,1911
722818,1722
723369,1461
723919,1199
724469,959
725019,813
725570,688
726120,598
726670,554
727220,528
727770,530
728320,571
728874,745
729424,873
729974,1044
730524,1218
731074,1415
731624,1615
732174,1813
732725,2007
733276,2217
733827,2410
734377,2771
734927,2919
735477,3055
736027,3159
736577,3220
737127,3248
737677,3248
738227,3200
738777,3121
739327,2993
739881,2752
740432,2516
740982,2314
741531,2116
742081,1911
742631,1717
743182,1511
743734,1318
744285,1126
744835,957
745384,752
745934,597
746485,557
747035,531
747585,528
748135,574
748686,639
749237,747
749787,871
750336,1220
750890,1408
751441,1615
751991,1822
752542,2011
753093,2213
753644,2412
754194,2601
754745,2765
755294,2919
755849,3161
756400,3221
756950,3253
757501,3250
758051,3200
758602,3120
759152,2992
759704,2859
760254,2683
760805,2512
761355,2278
761905,1988
762455,1722
763006,1511
763556,1317
764106,1123
764657,959
765206,812
765756,692
766306,601
766860,528
767410,528
767960,571
768510,635
769060,751
769611,869
770161,1043
770713,1221
771263,1410
771813,1617
772363,2007
772914,2218
773464,2409
774014,2603
774565,2768
775115,2919
775665,3055
776216,3159
776765,3217
777315,3255
777869,3201
778420,3119
778970,2992
779521,2859
780071,2682
780622,2513
781172,2313
781723,2113
782273,1914
782823,1722
783374,1456
783924,1189
784475,959
785025,813
785576,688
786126,598
786677,556
787227,528
787777,528
788327,572
788881,751
789432,870
789982,1042
790531,1223
791081,1415
791631,1616
792181,1819
792732,2012
793283,2215
793834,2406
794383,2770
794934,2918
795483,3054
796033,3159
796583,3216
797133,3248
797684,3248
798234,3194
798785,3117
799334,2991
799887,2736
800437,2512
800988,2319
801537,2113
802087,1911
802637,1715
803188,1511
803744,1315
804293,1126
804848,944
805399,735
805949,604
806498,550
807048,530
807598,530
808148,574
808700,638
809251,745
809802,874
810353,1221
810903,1411
811454,1615
812004,1817
812555,2014
813106,2217
813655,2411
814206,2599
814756,2765
815306,2922
815861,3163
816410,3221
816960,3252
817510,3251
818060,3200
818611,3119
819161,2992
819713,2856
820263,2686
820814,2514
821363,2257
821914,1978
822463,1719
823014,1510
823564,1319
824114,1129
824664,957
825215,815
825766,691
826317,602
826871,529
827421,530
827971,572
828522,637
829072,743
829622,869
830172,1040
830722,1218
831272,1408
831822,1616
832373,2011
832924,2218
833473,2410
834023,2603
834574,2766
835124,2919
835673,3054
836223,3164
836774,3215
837325,3248
837879,3199
838429,3120
838979,2991
839529,2859
840079,2687
840630,2515
841180,2313
841731,2115
842281,1913
842831,1717
843382,1443
843932,1182
844483,954
845033,807
845583,692
846133,599
846684,554
847234,528
847784,533
848334,572
848888,747
849439,871
849989,1043
850538,1219
851088,1415
851638,1616
852188,1815
852744,2011
853294,2211
853849,2602
854399,2775
854949,2921
855499,3052
856049,3163
856599,3222
857149,3252
857701,3249
858252,3203
858803,3119
859353,2948
859903,2704
860454,2512
861004,2319
861555,2122
862105,1911
862656,1717
863206,1517
863757,1321
864307,1124
864862,923
865412,720
865962,597
866513,555
867063,528
867612,532
868162,573
868713,641
869264,749
869814,872
870365,1220
870915,1411
871464,1616
872015,1818
872565,2011
873115,2215
873665,2410
874215,2605
874765,2767
875315,2918
875870,3166
876420,3222
876970,3255
877521,3251
878071,3197
878622,3119
879172,2992
879723,2855
880273,2679
880823,2513
881373,2242
881923,1955
882474,1715
883025,1515
883576,1314
884126,1126
884677,955
885227,815
885778,690
886328,599
886883,528
887434,528
887984,573
888535,634
889085,750
889636,874
890186,1041
890736,1221
891286,1409
891837,1616
892387,2013
892938,2219
893488,2413
894038,2602
894589,2765
895139,2919
895690,3050
896240,3159
896790,3219
897340,3248
897893,3202
898443,3118
898993,2993
899543,2861
900093,2687
900643,2515
901193,2313
901744,2119
902294,1914
902849,1698
903401,1415
903951,1159
904501,959
905051,813
905601,690
906151,601
906702,551
907252,528
907803,532
908353,639
908903,750
909454,872
910004,1044
910555,1219
911105,1411
911656,1616
912206,1815
912756,2009
913307,2213
913861,2608
914412,2768
914962,2926
915513,3051
916063,3163
916612,3217
917162,3251
917713,3248
918264,3201
918815,3119
919366,2915
919916,2678
920467,2517
921017,2315
921567,2118
922117,1914
922668,1719
923218,1511
923768,1317
924318,1126
924872,912
925422,711
925972,599
926522,556
927072,528
927623,531
928173,571
928724,642
929274,746
929824,874
930375,1221
930925,1409
931475,1616
932025,1819
932576,2013
933126,2215
933677,2407
934227,2601
934777,2767
935327,2918
935881,3163
936432,3219
936982,3251
937533,3245
938083,3198
938632,3120
939182,2992
939734,2863
940285,2683
940836,2517
941387,2222
941937,1940
942486,1714
943037,1515
943587,1318
944137,1124
944688,957
945238,813
945789,691
946339,595
946892,528
947442,530
947992,567
948542,638
949092,745
949643,872
950193,1040
950744,1222
951294,1408
951849,1819
952399,2011
952950,2215
953501,2410
954051,2602
954602,2766
955152,2917
955704,3049
956254,3161
956804,3219
957354,3248
957904,3199
958454,3116
959004,2992
959555,2861
960105,2682
960654,2515
961205,2317
961754,2116
962305,1914
962859,1681
963410,1405
963960,1145
964510,957
965060,811
965610,688
966160,599
966711,551
967261,528
967811,528
968361,638
968911,745
969462,871
970012,1041
970563,1221
971113,1410
971664,1612
972214,1815
972764,2005
973315,2214
973869,2605
974420,2767
974970,2922
975521,3053
976071,3163
976622,3219
977172,3251
977722,3247
978273,3197
978823,3119
979374,2901
979924,2687
980474,2512
981024,2317
981574,2117
982124,1913
982675,1718
983225,1515
983776,1317
984325,1133
984879,898
985430,702
985979,601
986530,554
987080,528
987631,530
988181,571
988732,640
989282,751
989832,867
990382,1222
990932,1415
991482,1616
992032,1815
992583,2011
993133,2213
993684,2407
994234,2601
994784,2767
995334,2919
995887,3159
996437,3217
996987,3254
997537,3248
998087,3200
998637,3121
999187,2992
999739,2859
1000290,2685
1000840,2511
1001390,2215
1001940,1931
1002491,1719
1003041,1511
1003591,1312
1004141,1125
1004692,956
1005243,814
1005792,691
1006346,592
1006896,526
1007447,528
1007997,571
1008548,637
1009098,749
1009647,869
1010198,1045
1010748,1221
1011298,1410
1011853,1821
1012403,2011
1012954,2217
1013504,2410
1014054,2602
1014605,2767
1015155,2919
1015708,3054
1016258,3159
1016808,3218
1017359,3251
1017909,3199
1018460,3120
1019010,2992
1019561,2857
1020111,2686
1020662,2515
1021212,2315
1021762,2122
1022312,1911
1022866,1669
1023418,1392
1023968,1136
1024518,953
1025068,811
1025618,697
1026168,603
1026720,556
1027270,528
1027821,529
1028371,639
1028921,746
1029471,869
1030021,1045
1030572,1225
1031122,1410
1031672,1614
1032223,1815
1032773,2011
1033323,2213
1033877,2603
1034428,2765
1034977,2919
1035527,3055
1036077,3160
1036627,3219
1037177,3248
1037728,3248
1038278,3197
1038829,3117
1039380,2882
1039930,2683
1040481,2515
1041031,2319
1041581,2122
1042132,1916
1042682,1717
1043232,1518
1043782,1318
1044332,1127
1044885,894
1045435,698
1045985,601
1046535,557
1047085,528
1047635,528
1048186,571
1048736,640
1049286,748
1049837,870
1050387,1219
1050937,1415
1051488,1616
1052038,1816
1052587,2009
1053138,2218
1053688,2411
1054238,2598
1054789,2768
1055339,3050
1055892,3161
1056442,3216
1056992,3254
1057542,3248
1058092,3198
1058643,3118
1059193,2991
1059744,2861
1060294,2683
1060849,2491
1061399,2193
1061949,1917
1062499,1715
1063050,1513
1063600,1317
1064150,1127
1064702,959
1065252,812
1065802,688
1066353,586
1066903,528
1067453,531
1068003,572
1068554,636
1069104,745
1069655,869
1070205,1046
1070756,1225
1071306,1411
1071860,1822
1072410,2011
1072961,2217
1073511,2411
1074061,2605
1074611,2768
1075161,2917
1075713,3049
1076262,3157
1076813,3217
1077363,3248
1077914,3201
1078464,3118
1079014,2991
1079564,2859
1080114,2683
1080664,2512
1081214,2317
1081765,2118
1082314,1911
1082869,1666
1083420,1391
1083969,1136
1084519,955
1085069,812
1085619,691
1086169,603
1086720,559
1087270,531
1087821,529
1088371,638
1088921,744
1089470,866
1090020,1040
1090570,1218
1091120,1413
1091670,1616
1092220,1818
1092770,2009
1093321,2214
1093875,2601
1094425,2770
1094975,2922
1095526,3054
1096076,3157
1096626,3217
1097176,3249
1097728,3251
1098278,3201
1098829,3119
1099380,2885
1099930,2685
1100481,2513
1101031,2314
1101582,2117
1102132,1913
1102683,1717
1103233,1516
1103783,1315
1104333,1123
1104888,891
1105439,690
1105989,596
1106538,554
1107088,529
1107638,528
1108188,571
1108742,639
1109293,749
1109848,1041
1110398,1223
1110948,1411
1111498,1616
1112049,1818
1112598,2015
1113149,2211
1113701,2410
1114252,2602
1114802,2766
1115353,3055
1115903,3163
1116452,3221
1117002,3248
1117552,3247
1118102,3201
1118652,3119
1119205,2989
1119755,2860
1120306,2683
1120860,2471
1121410,2178
1121960,1911
1122510,1719
1123061,1510
1123611,1315
1124161,1126
1124713,955
1125263,810
1125813,695
1126363,573
1126913,527
1127463,528
1128013,573
1128563,635
1129113,745
1129664,868
1130214,1042
1130764,1222
1131314,1411
1131868,1821
1132419,2014
1132970,2213
1133520,2413
1134070,2603
1134619,2768
1135169,2919
1135720,3051
1136271,3161
1136822,3216
1137373,3248
1137923,3202
1138474,3120
1139024,2992
1139575,2855
1140125,2679
1140674,2514
1141224,2319
1141774,2119
1142325,1911
1142879,1649
1143431,1374
1143981,1130
1144531,956
1145081,815
1145631,690
1146181,603
1146732,553
1147282,529
1147833,531
1148382,636
1148932,743
1149482,873
1150032,1040
1150583,1223
1151133,1418
1151684,1612
1152234,1819
1152784,2007
1153335,2214
1153889,2602
1154440,2770
1154990,2925
1155541,3051
1156091,3162
1156642,3216
1157192,3248
1157743,3249
1158293,3200
1158848,3090
1159398,2862
1159948,2679
1160499,2517
1161049,2316
1161598,2119
1162148,1914
1162700,1712
1163251,1511
1163801,1315
1164351,1106
1164901,877
1165450,688
1166000,598
1166550,553
1167100,528
1167650,531
1168201,572
1168751,639
1169302,743
1169856,1045
1170407,1219
1170957,1414
1171508,1614
1172058,1817
1172609,2007
1173160,2213
1173711,2410
1174261,2597
1174811,2768
1175362,3056
1175912,3162
1176461,3222
1177011,3253
1177562,3249
1178112,3202
1178663,3119
1179212,2991
1179763,2861
1180313,2683
1180867,2453
1181418,2163
1181968,1909
1182518,1713
1183069,1515
1183620,1313
1184170,1124
1184721,957
1185271,816
1185821,695
1186371,565
1186921,527
1187470,530
1188020,571
1188571,639
