# sketch,characterise_v2loop
# mode_number,2
# mode_name,2_freerun_ts_before
# label,C_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1853.0617
# span_s,8.841044
# dt_mean_us,539.6144
# dt_sd_us,1.0073
# dt_min_us,539
# dt_max_us,545
# fs_hz_from_mean,1853.1751
# mean_code,1872.1941
# sd_code,0.9723
# min_code,1865
# max_code,1879
# mean_volts,1.508728
# sd_millivolts,0.7835
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
256331,1872
256871,1872
257410,1872
257949,1873
258489,1872
259028,1872
259567,1872
260107,1874
260646,1873
261185,1875
261724,1872
262265,1872
262804,1872
263343,1872
263883,1872
264423,1872
264962,1875
265501,1872
266041,1872
266580,1871
267119,1872
267659,1872
268199,1873
268738,1871
269278,1872
269817,1871
270357,1872
270896,1872
271435,1872
271974,1871
272514,1873
273053,1872
273597,1872
274137,1872
274676,1872
275215,1872
275755,1873
276294,1871
276833,1872
277372,1871
277911,1872
278451,1872
278990,1872
279530,1872
280069,1872
280613,1872
281152,1872
281691,1873
282231,1872
282770,1874
283309,1872
283849,1872
284389,1872
284928,1872
285468,1871
286008,1874
286548,1872
287087,1873
287631,1873
288171,1872
288710,1872
289249,1872
289788,1871
290328,1872
290867,1872
291406,1872
291947,1872
292488,1872
293028,1872
293567,1875
294106,1872
294646,1872
295186,1872
295725,1872
296265,1872
296804,1873
297343,1872
297882,1873
298422,1873
298961,1872
299500,1872
300039,1872
300578,1872
301118,1873
301657,1872
302197,1873
302736,1873
303275,1872
303814,1872
304353,1872
304892,1872
305431,1872
305970,1872
306510,1872
307049,1872
307588,1872
308127,1873
308667,1871
309206,1871
309745,1872
310286,1872
310825,1872
311364,1872
311904,1873
312444,1872
312983,1873
313523,1872
314062,1873
314605,1872
315146,1871
315685,1872
316225,1869
316764,1872
317303,1872
317842,1872
318381,1872
318920,1872
319460,1872
320000,1872
320540,1873
321079,1872
321623,1872
322163,1873
322702,1872
323241,1872
323781,1873
324321,1872
324860,1872
325400,1870
325939,1873
326479,1872
327020,1872
327559,1872
328099,1874
328638,1872
329178,1872
329717,1872
330257,1872
330796,1872
331336,1872
331875,1872
332414,1872
332954,1872
333494,1871
334034,1872
334574,1874
335113,1872
335653,1872
336193,1873
336732,1872
337272,1873
337811,1877
338350,1873
338890,1872
339429,1872
339968,1873
340507,1872
341047,1872
341587,1872
342126,1872
342666,1872
343206,1872
343745,1875
344285,1872
344824,1872
345363,1873
345903,1872
346444,1872
346983,1872
347523,1872
348062,1872
348606,1873
349145,1872
349684,1872
350223,1872
350763,1875
351302,1872
351842,1873
352382,1872
352921,1872
353462,1873
354001,1872
354540,1873
355079,1872
355622,1872
356161,1871
356701,1874
357240,1873
357780,1872
358320,1872
358859,1872
359399,1872
359938,1871
360478,1872
361017,1872
361557,1873
362097,1873
362636,1872
363176,1872
363715,1871
364254,1872
364794,1875
365334,1872
365873,1872
366412,1873
366951,1872
367490,1873
368029,1872
368568,1872
369108,1873
369647,1871
370187,1872
370727,1871
371267,1872
371806,1872
372345,1872
372885,1872
373424,1874
373964,1873
374504,1875
375044,1874
375584,1873
376123,1872
376662,1872
377202,1872
377742,1872
378281,1872
378820,1872
379361,1873
379900,1872
380439,1872
380978,1872
381517,1872
382057,1872
382600,1872
383139,1874
383678,1873
384219,1872
384758,1872
385297,1875
385836,1875
386376,1872
386916,1872
387457,1871
387996,1872
388536,1872
389075,1872
389619,1872
390158,1872
390697,1872
391238,1872
391777,1872
392316,1872
392855,1872
393394,1872
393933,1872
394473,1874
395013,1872
395553,1874
396096,1873
396636,1873
397176,1872
397715,1872
398254,1871
398793,1872
399334,1872
399873,1872
400413,1872
400952,1872
401491,1872
402030,1872
402570,1872
403110,1872
403649,1871
404189,1871
404728,1873
405268,1877
405807,1873
406347,1872
406886,1872
407425,1872
407966,1873
408505,1875
409045,1872
409584,1872
410124,1872
410663,1872
411202,1873
411741,1872
412280,1874
412819,1874
413360,1872
413899,1873
414438,1875
414977,1872
415517,1872
416057,1872
416600,1870
417140,1872
417679,1873
418219,1872
418758,1872
419297,1872
419837,1871
420376,1874
420916,1872
421457,1871
421996,1873
422536,1873
423076,1872
423619,1873
424158,1873
424697,1872
425237,1872
425776,1872
426315,1872
426855,1873
427395,1872
427934,1865
428474,1872
429014,1872
429553,1872
430097,1872
430636,1875
431175,1876
431714,1872
432253,1872
432792,1872
433333,1874
433872,1873
434411,1872
434951,1874
435490,1875
436029,1874
436568,1872
437108,1872
437647,1872
438186,1872
438725,1872
439264,1873
439804,1872
440343,1872
440883,1872
441422,1872
441961,1872
442500,1872
443039,1872
443578,1874
444117,1873
444656,1872
445195,1873
445734,1872
446274,1873
446813,1872
447354,1872
447893,1872
448433,1872
448973,1873
449512,1872
450051,1873
450590,1872
451130,1873
451669,1873
452208,1872
452747,1872
453286,1872
453825,1872
454366,1872
454905,1872
455445,1873
455985,1872
456525,1873
457065,1872
457609,1873
458149,1872
458688,1873
459228,1872
459767,1872
460306,1873
460845,1872
461386,1873
461925,1871
462464,1872
463004,1872
463544,1872
464084,1872
464627,1872
465167,1872
465706,1872
466245,1872
466784,1872
467323,1872
467862,1872
468402,1871
468941,1872
469482,1872
470021,1871
470561,1872
471101,1873
471640,1872
472180,1874
472719,1873
473259,1872
473798,1872
474338,1875
474877,1872
475417,1872
475957,1873
476497,1872
477036,1872
477575,1873
478114,1872
478654,1872
479194,1872
479733,1873
480274,1872
480813,1872
481353,1872
481892,1871
482431,1872
482970,1872
483510,1871
484050,1872
484590,1872
485130,1875
485669,1872
486208,1872
486747,1871
487286,1873
487826,1872
488366,1870
488905,1872
489445,1872
489985,1871
490525,1872
491064,1873
491608,1872
492147,1872
492687,1874
493227,1872
493766,1872
494306,1872
494845,1872
495384,1872
495923,1872
496463,1873
497002,1870
497541,1872
498081,1872
498625,1872
499165,1872
499704,1871
500244,1873
500783,1874
501323,1872
501862,1872
502401,1872
502940,1872
503482,1872
504021,1872
504560,1872
505099,1872
505639,1873
506178,1872
506717,1874
507257,1871
507796,1872
508336,1873
508875,1872
509414,1872
509954,1874
510494,1872
511033,1872
511573,1874
512112,1872
512651,1872
513191,1872
513730,1873
514270,1872
514809,1873
515349,1873
515888,1872
516427,1872
516966,1872
517505,1872
518044,1873
518584,1873
519124,1870
519663,1872
520202,1872
520741,1872
521281,1872
521821,1872
522360,1871
522899,1872
