# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,499.9999
# dt_sd_us,0.0078
# dt_min_us,499
# dt_max_us,500
# fs_hz_from_mean,2000.0002
# mean_code,1872.2975
# sd_code,0.9324
# min_code,1865
# max_code,1879
# mean_volts,1.508811
# sd_millivolts,0.7514
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
236539,1875
237039,1873
237539,1872
238039,1873
238539,1873
239039,1873
239539,1872
240039,1873
240539,1874
241039,1872
241539,1872
242039,1872
242539,1874
243039,1872
243539,1872
244039,1872
244539,1872
245039,1874
245539,1873
246039,1875
246539,1876
247039,1872
247539,1872
248039,1873
248539,1873
249039,1872
249539,1873
250039,1871
250539,1872
251039,1872
251539,1872
252039,1872
252539,1874
253039,1873
253539,1872
254039,1872
254539,1877
255039,1874
255539,1874
256039,1873
256539,1875
257039,1873
257539,1872
258039,1872
258539,1874
259039,1872
259539,1873
260039,1875
260539,1871
261039,1872
261539,1872
262039,1873
262539,1873
263039,1874
263539,1872
264039,1872
264539,1872
265039,1872
265539,1875
266039,1873
266539,1873
267039,1875
267539,1872
268039,1874
268539,1872
269039,1872
269539,1872
270039,1873
270539,1874
271039,1873
271539,1872
272039,1872
272539,1873
273039,1872
273539,1873
274039,1872
274539,1872
275039,1872
275539,1872
276039,1873
276539,1876
277039,1872
277539,1873
278039,1873
278539,1874
279039,1873
279539,1871
280039,1872
280539,1874
281039,1872
281539,1872
282039,1872
282539,1873
283039,1874
283539,1872
284039,1872
284539,1873
285039,1872
285539,1875
286039,1872
286539,1872
287039,1872
287539,1872
288039,1873
288539,1872
289039,1872
289539,1872
290039,1874
290539,1873
291039,1872
291539,1872
292039,1872
292539,1872
293039,1874
293539,1872
294039,1873
294539,1872
295039,1872
295539,1873
296039,1872
296539,1875
297039,1872
297539,1872
298039,1872
298539,1872
299039,1873
299539,1872
300039,1872
300539,1873
301039,1872
301539,1874
302039,1873
302539,1873
303039,1877
303539,1872
304039,1872
304539,1873
305039,1874
305539,1874
306039,1872
306539,1871
307039,1874
307539,1872
308039,1872
308539,1872
309039,1872
309539,1873
310039,1872
310539,1871
311039,1872
311539,1872
312039,1875
312539,1872
313039,1872
313539,1872
314039,1873
314539,1874
315039,1872
315539,1872
316039,1872
316539,1872
317039,1874
317539,1873
318039,1872
318539,1873
319039,1876
319539,1872
320039,1872
320539,1870
321039,1872
321539,1873
322039,1872
322539,1872
323039,1872
323539,1872
324039,1872
324539,1874
325039,1876
325539,1874
326039,1873
326539,1873
327039,1873
327539,1872
328039,1872
328539,1873
329039,1872
329539,1873
330039,1872
330539,1873
331039,1872
331539,1875
332039,1873
332539,1872
333039,1871
333539,1872
334039,1873
334539,1874
335039,1875
335539,1872
336039,1873
336539,1875
337039,1872
337539,1873
338039,1872
338539,1872
339039,1872
339539,1872
340039,1872
340539,1872
341039,1873
341539,1872
342039,1874
342539,1872
343039,1872
343539,1873
344039,1872
344539,1873
345039,1872
345539,1873
346039,1872
346539,1873
347039,1871
347539,1872
348039,1878
348539,1873
349039,1872
349539,1872
350039,1871
350539,1872
351039,1872
351539,1872
352039,1873
352539,1876
353039,1872
353539,1872
354039,1873
354539,1872
355039,1872
355539,1872
356039,1874
356539,1872
357039,1872
357539,1872
358039,1873
358539,1872
359039,1872
359539,1877
360039,1872
360539,1872
361039,1873
361539,1872
362039,1872
362539,1871
363039,1872
363539,1872
364039,1872
364539,1872
365039,1872
365539,1872
366039,1873
366539,1872
367039,1872
367539,1873
368039,1872
368539,1872
369039,1872
369539,1871
370039,1872
370539,1872
371039,1872
371539,1871
372039,1873
372539,1873
373039,1872
373539,1872
374039,1872
374539,1872
375039,1872
375539,1872
376039,1872
376539,1876
377039,1873
377539,1872
378039,1873
378539,1875
379039,1872
379539,1874
380039,1872
380539,1872
381039,1873
381539,1872
382039,1872
382539,1872
383039,1872
383539,1873
384039,1872
384539,1872
385039,1872
385539,1873
386039,1872
386539,1872
387039,1872
387539,1872
388039,1872
388539,1873
389039,1872
389539,1872
390039,1874
390539,1875
391039,1872
391539,1877
392039,1872
392539,1873
393039,1874
393539,1872
394039,1871
394539,1873
395039,1872
395539,1872
396039,1872
396539,1872
397039,1872
397539,1874
398039,1871
398539,1872
399039,1874
399539,1872
400039,1872
400539,1872
401039,1873
401539,1873
402039,1875
402539,1871
403039,1872
403539,1872
404039,1873
404539,1872
405039,1875
405539,1872
406039,1872
406539,1872
407039,1872
407539,1872
408039,1872
408539,1872
409039,1873
409539,1875
410039,1872
410539,1873
411039,1872
411539,1872
412039,1873
412539,1873
413039,1872
413539,1871
414039,1872
414539,1872
415039,1873
415539,1874
416039,1872
416539,1872
417039,1872
417539,1872
418039,1875
418539,1873
419039,1873
419539,1873
420039,1872
420539,1872
421039,1873
421539,1872
422039,1872
422539,1874
423039,1872
423539,1873
424039,1873
424539,1873
425039,1872
425539,1873
426039,1872
426539,1872
427039,1872
427539,1872
428039,1874
428539,1874
429039,1875
429539,1872
430039,1873
430539,1872
431039,1873
431539,1873
432039,1873
432539,1873
433039,1872
433539,1872
434039,1872
434539,1872
435039,1872
435539,1873
436039,1872
436539,1872
437039,1872
437539,1872
438039,1872
438539,1872
439039,1872
439539,1872
440039,1872
440539,1872
441039,1874
441539,1872
442039,1872
442539,1872
443039,1873
443539,1872
444039,1872
444539,1874
445039,1872
445539,1872
446039,1873
446539,1872
447039,1872
447539,1871
448039,1873
448539,1872
449039,1874
449539,1873
450039,1872
450539,1872
451039,1872
451539,1873
452039,1873
452539,1872
453039,1872
453539,1873
454039,1872
454539,1873
455039,1872
455539,1873
456039,1872
456539,1873
457039,1872
457539,1872
458039,1874
458539,1872
459039,1872
459539,1872
460039,1872
460539,1872
461039,1872
461539,1872
462039,1872
462539,1873
463039,1874
463539,1872
464039,1872
464539,1872
465039,1872
465539,1874
466039,1875
466539,1872
467039,1872
467539,1872
468039,1873
468539,1872
469039,1873
469539,1872
470039,1873
470539,1872
471039,1872
471539,1872
472039,1872
472539,1874
473039,1872
473539,1872
474039,1872
474539,1872
475039,1872
475539,1874
476039,1872
476539,1872
477039,1876
477539,1872
478039,1872
478539,1872
479039,1872
479539,1872
480039,1871
480539,1874
481039,1872
481539,1874
482039,1872
482539,1872
483039,1872
483539,1874
484039,1872
484539,1872
485039,1872
485539,1872
486039,1874
486539,1873
487039,1876
487539,1872
488039,1872
488539,1873
489039,1872
489539,1874
490039,1872
490539,1873
491039,1876
491539,1874
492039,1872
492539,1872
493039,1873
493539,1872
494039,1872
494539,1875
495039,1873
495539,1873
496039,1872
496539,1873
497039,1872
497539,1872
498039,1873
498539,1872
499039,1871
499539,1873
500039,1872
500539,1873
501039,1872
501539,1873
502039,1872
502539,1875
503039,1875
503539,1873
504039,1872
504539,1872
505039,1872
505539,1872
506039,1874
506539,1873
507039,1873
507539,1873
508039,1872
508539,1872
509039,1873
509539,1872
510039,1872
510539,1872
511039,1872
511539,1874
512039,1872
512539,1872
513039,1873
513539,1875
514039,1872
514539,1872
515039,1872
515539,1874
516039,1872
516539,1872
517039,1872
517539,1872
518039,1872
518539,1874
519039,1873
519539,1872
520039,1873
520539,1872
521039,1874
521539,1872
522039,1872
522539,1874
523039,1873
523539,1872
524039,1872
524539,1872
525039,1873
525539,1874
526039,1873
526539,1873
527039,1872
527539,1872
528039,1873
528539,1872
529039,1873
529539,1877
530039,1873
530539,1873
531039,1871
531539,1872
532039,1875
532539,1872
533039,1874
533539,1872
534039,1872
534539,1872
535039,1872
535539,1873
536039,1873
536539,1872
537039,1872
537539,1872
538039,1872
538539,1873
539039,1873
539539,1872
540039,1873
540539,1872
541039,1872
541539,1872
542039,1872
542539,1873
543039,1875
543539,1872
544039,1872
544539,1872
545039,1870
545539,1872
546039,1872
546539,1872
547039,1872
547539,1872
548039,1872
548539,1872
549039,1872
549539,1872
550039,1875
550539,1873
551039,1872
551539,1872
552039,1873
552539,1872
553039,1873
553539,1871
554039,1872
554539,1872
555039,1872
555539,1871
556039,1871
556539,1872
557039,1872
557539,1875
558039,1874
558539,1873
559039,1872
559539,1872
560039,1872
560539,1876
561039,1872
561539,1873
562039,1872
562539,1873
563039,1872
563539,1872
564039,1873
564539,1872
565039,1872
565539,1874
566039,1873
566539,1873
567039,1871
567539,1871
568039,1873
568539,1873
569039,1872
569539,1872
570039,1872
570539,1873
571039,1872
571539,1872
572039,1872
572539,1873
573039,1872
573539,1873
574039,1873
574539,1873
575039,1874
575539,1873
576039,1872
576539,1872
577039,1872
577539,1872
578039,1872
578539,1872
579039,1872
579539,1871
580039,1872
580539,1873
581039,1873
581539,1873
582039,1872
582539,1872
583039,1877
583539,1875
584039,1872
584539,1872
585039,1875
585539,1870
586039,1872
586539,1872
587039,1873
587539,1875
588039,1872
588539,1872
589039,1872
589539,1872
590039,1873
590539,1872
591039,1874
591539,1873
592039,1873
592539,1872
593039,1871
593539,1872
594039,1873
594539,1872
595039,1877
595539,1872
596039,1872
596539,1871
597039,1873
597539,1872
598039,1872
598539,1872
599039,1871
599539,1873
600039,1871
600539,1872
601039,1873
601539,1873
602039,1872
602539,1872
603039,1872
603539,1873
604039,1871
604539,1876
605039,1872
605539,1872
606039,1872
606539,1871
607039,1872
607539,1872
608039,1873
608539,1873
609039,1875
609539,1872
610039,1872
610539,1872
611039,1873
611539,1872
612039,1872
612539,1872
613039,1872
613539,1872
614039,1872
614539,1872
615039,1873
615539,1872
616039,1877
616539,1872
617039,1872
617539,1872
618039,1873
618539,1872
619039,1872
619539,1872
620039,1872
620539,1872
621039,1874
621539,1872
622039,1872
622539,1872
623039,1872
623539,1872
624039,1872
624539,1875
625039,1872
625539,1875
626039,1872
626539,1873
627039,1872
627539,1873
628039,1873
628539,1873
629039,1875
629539,1873
630039,1874
630539,1872
631039,1871
631539,1874
632039,1872
632539,1872
633039,1872
633539,1872
634039,1872
634539,1871
635039,1872
635539,1872
636039,1872
636539,1872
637039,1871
637539,1872
638039,1872
638539,1872
639039,1873
639539,1873
640039,1873
640539,1872
641039,1872
641539,1873
642039,1873
642539,1872
643039,1872
643539,1871
644039,1872
644539,1872
645039,1872
645539,1872
646039,1873
646539,1872
647039,1873
647539,1874
648039,1872
648539,1872
649039,1871
649539,1872
650039,1873
650539,1872
651039,1872
651539,1872
652039,1873
652539,1872
653039,1871
653539,1870
654039,1872
654539,1872
655039,1872
655539,1872
656039,1872
656539,1868
657039,1872
657539,1874
658039,1871
658539,1871
659039,1870
659539,1872
660039,1872
660539,1872
661039,1873
661539,1872
662039,1872
662539,1872
663039,1872
663539,1872
664039,1872
664539,1872
665039,1872
665539,1873
666039,1872
666539,1872
667039,1873
667539,1872
668039,1871
668539,1872
669039,1875
669539,1872
670039,1873
670539,1872
671039,1870
671539,1872
672039,1872
672539,1874
673039,1872
673539,1872
674039,1872
674539,1872
675039,1872
675539,1872
676039,1872
676539,1873
677039,1872
677539,1871
678039,1872
678539,1873
679039,1874
679539,1871
680039,1872
680539,1872
681039,1872
681539,1872
682039,1872
682539,1873
683039,1872
683539,1872
684039,1872
684539,1874
685039,1872
685539,1874
686039,1872
686539,1872
687039,1871
687539,1874
688039,1872
688539,1873
689039,1875
689539,1871
690039,1872
690539,1872
691039,1872
691539,1873
692039,1872
692539,1872
693039,1871
693539,1872
694039,1872
694539,1871
695039,1872
695539,1872
696039,1872
696539,1872
697039,1875
697539,1872
698039,1873
698539,1873
