REPORT,899376,Va=0.7687,Vb=0.7766,Vc=0.7135,Ib=0.5489,Ic=0.4924,f_Vb=50.0037
REPORT,899396,Va=0.7682,Vb=0.7765,Vc=0.7135,Ib=0.5491,Ic=0.4922,f_Vb=49.9963
REPORT,899416,Va=0.7684,Vb=0.7763,Vc=0.7130,Ib=0.5493,Ic=0.4912,f_Vb=50.0037
REPORT,899436,Va=0.7687,Vb=0.7764,Vc=0.7138,Ib=0.5493,Ic=0.4925,f_Vb=49.9938
REPORT,899456,Va=0.7681,Vb=0.7765,Vc=0.7132,Ib=0.5492,Ic=0.4922,f_Vb=49.9975
DIAG,899456,fs_Va=2000,fs_Vb=2000,fs_Vc=2000,fs_Ib=2000,fs_Ic=2000
REPORT,899476,Va=0.7682,Vb=0.7764,Vc=0.7135,Ib=0.5492,Ic=0.4924,f_Vb=49.9975
REPORT,899496,Va=0.7688,Vb=0.7766,Vc=0.7134,Ib=0.5494,Ic=0.4918,f_Vb=49.9925
REPORT,899516,Va=0.7687,Vb=0.7765,Vc=0.7133,Ib=0.5494,Ic=0.4922,f_Vb=50.0000
REPORT,899536,Va=0.7689,Vb=0.7766,Vc=0.7138,Ib=0.5493,Ic=0.4917,f_Vb=49.9938
REPORT,899556,Va=0.7691,Vb=0.7767,Vc=0.7139,Ib=0.5493,Ic=0.4922,f_Vb=49.9975
REPORT,899576,Va=0.7687,Vb=0.7767,Vc=0.7135,Ib=0.5494,Ic=0.4924,f_Vb=49.9975
REPORT,899596,Va=0.7689,Vb=0.7767,Vc=0.7136,Ib=0.5497,Ic=0.4928,f_Vb=49.9975
REPORT,899616,Va=0.7690,Vb=0.7766,Vc=0.7138,Ib=0.5490,Ic=0.4928,f_Vb=50.0000
REPORT,899636,Va=0.7687,Vb=0.7764,Vc=0.7133,Ib=0.5492,Ic=0.4928,f_Vb=49.9987
REPORT,899656,Va=0.7688,Vb=0.7762,Vc=0.7134,Ib=0.5496,Ic=0.4924,f_Vb=50.0000
REPORT,899676,Va=0.7690,Vb=0.7771,Vc=0.7140,Ib=0.5491,Ic=0.4927,f_Vb=49.9963
REPORT,899696,Va=0.7688,Vb=0.7761,Vc=0.7141,Ib=0.5493,Ic=0.4924,f_Vb=50.0000
REPORT,899716,Va=0.7690,Vb=0.7765,Vc=0.7140,Ib=0.5493,Ic=0.4926,f_Vb=49.9987
REPORT,899736,Va=0.7691,Vb=0.7766,Vc=0.7139,Ib=0.5489,Ic=0.4925,f_Vb=49.9987
REPORT,899756,Va=0.7690,Vb=0.7766,Vc=0.7141,Ib=0.5493,Ic=0.4927,f_Vb=50.0037
REPORT,899776,Va=0.7697,Vb=0.7764,Vc=0.7146,Ib=0.5493,Ic=0.4927,f_Vb=49.9975
REPORT,899796,Va=0.7694,Vb=0.7765,Vc=0.7142,Ib=0.5492,Ic=0.4932,f_Vb=50.0000
REPORT,899816,Va=0.7693,Vb=0.7769,Vc=0.7142,Ib=0.5487,Ic=0.4935,f_Vb=49.9987
REPORT,899836,Va=0.7696,Vb=0.7767,Vc=0.7142,Ib=0.5495,Ic=0.4931,f_Vb=49.9963
REPORT,899856,Va=0.7696,Vb=0.7761,Vc=0.7142,Ib=0.5494,Ic=0.4927,f_Vb=49.9987
REPORT,899876,Va=0.7693,Vb=0.7768,Vc=0.7143,Ib=0.5493,Ic=0.4926,f_Vb=50.0000
REPORT,899896,Va=0.7696,Vb=0.7769,Vc=0.7144,Ib=0.5496,Ic=0.4938,f_Vb=49.9987
REPORT,899916,Va=0.7695,Vb=0.7767,Vc=0.7143,Ib=0.5492,Ic=0.4926,f_Vb=49.9987
REPORT,899936,Va=0.7692,Vb=0.7769,Vc=0.7141,Ib=0.5496,Ic=0.4935,f_Vb=49.9987
REPORT,899956,Va=0.7692,Vb=0.7770,Vc=0.7142,Ib=0.5494,Ic=0.4929,f_Vb=49.9938
REPORT,899976,Va=0.7693,Vb=0.7766,Vc=0.7143,Ib=0.5493,Ic=0.4934,f_Vb=50.0013
REPORT,899996,Va=0.7695,Vb=0.7764,Vc=0.7141,Ib=0.5493,Ic=0.4934,f_Vb=50.0037
REPORT,900016,Va=0.7693,Vb=0.7767,Vc=0.7146,Ib=0.5496,Ic=0.4925,f_Vb=50.0037
REPORT,900036,Va=0.7692,Vb=0.7765,Vc=0.7141,Ib=0.5494,Ic=0.4928,f_Vb=50.0037
REPORT,900056,Va=0.7692,Vb=0.7769,Vc=0.7145,Ib=0.5497,Ic=0.4930,f_Vb=50.0000
REPORT,900076,Va=0.7693,Vb=0.7766,Vc=0.7146,Ib=0.5493,Ic=0.4933,f_Vb=50.0000
REPORT,900096,Va=0.7701,Vb=0.7766,Vc=0.7154,Ib=0.5489,Ic=0.4934,f_Vb=50.0000
REPORT,900116,Va=0.7700,Vb=0.7770,Vc=0.7149,Ib=0.5498,Ic=0.4938,f_Vb=50.0025
REPORT,900136,Va=0.7702,Vb=0.7766,Vc=0.7153,Ib=0.5491,Ic=0.4937,f_Vb=50.0025
REPORT,900156,Va=0.7705,Vb=0.7765,Vc=0.7158,Ib=0.5489,Ic=0.4938,f_Vb=50.0025
REPORT,900176,Va=0.7700,Vb=0.7767,Vc=0.7156,Ib=0.5491,Ic=0.4940,f_Vb=49.9987
REPORT,900196,Va=0.7698,Vb=0.7768,Vc=0.7156,Ib=0.5493,Ic=0.4935,f_Vb=49.9925
REPORT,900216,Va=0.7702,Vb=0.7770,Vc=0.7153,Ib=0.5497,Ic=0.4932,f_Vb=50.0000
REPORT,900236,Va=0.7700,Vb=0.7762,Vc=0.7157,Ib=0.5494,Ic=0.4951,f_Vb=50.0013
REPORT,900256,Va=0.7705,Vb=0.7767,Vc=0.7159,Ib=0.5495,Ic=0.4938,f_Vb=49.9987
REPORT,900276,Va=0.7704,Vb=0.7764,Vc=0.7163,Ib=0.5491,Ic=0.4947,f_Vb=50.0025
REPORT,900296,Va=0.7706,Vb=0.7768,Vc=0.7159,Ib=0.5497,Ic=0.4943,f_Vb=50.0000
REPORT,900316,Va=0.7706,Vb=0.7771,Vc=0.7164,Ib=0.5495,Ic=0.4943,f_Vb=50.0000
REPORT,900336,Va=0.7709,Vb=0.7766,Vc=0.7158,Ib=0.5493,Ic=0.4952,f_Vb=50.0000
REPORT,900356,Va=0.7703,Vb=0.7766,Vc=0.7159,Ib=0.5488,Ic=0.4937,f_Vb=50.0000
REPORT,900376,Va=0.7703,Vb=0.7766,Vc=0.7162,Ib=0.5491,Ic=0.4943,f_Vb=50.0025
REPORT,900396,Va=0.7702,Vb=0.7762,Vc=0.7152,Ib=0.5495,Ic=0.4938,f_Vb=50.0025
REPORT,900416,Va=0.7703,Vb=0.7763,Vc=0.7159,Ib=0.5494,Ic=0.4936,f_Vb=50.0000
REPORT,900436,Va=0.7705,Vb=0.7767,Vc=0.7156,Ib=0.5490,Ic=0.4936,f_Vb=50.0000
REPORT,900456,Va=0.7703,Vb=0.7771,Vc=0.7160,Ib=0.5494,Ic=0.4937,f_Vb=50.0000
DIAG,900456,fs_Va=2000,fs_Vb=2000,fs_Vc=2000,fs_Ib=2000,fs_Ic=2000
REPORT,900476,Va=0.7701,Vb=0.7765,Vc=0.7159,Ib=0.5494,Ic=0.4931,f_Vb=49.9925
REPORT,900496,Va=0.7701,Vb=0.7767,Vc=0.7158,Ib=0.5488,Ic=0.4936,f_Vb=49.9975
REPORT,900516,Va=0.7701,Vb=0.7767,Vc=0.7158,Ib=0.5496,Ic=0.4948,f_Vb=49.9975
REPORT,900536,Va=0.7698,Vb=0.7766,Vc=0.7157,Ib=0.5491,Ic=0.4934,f_Vb=50.0013
REPORT,900556,Va=0.7702,Vb=0.7764,Vc=0.7150,Ib=0.5496,Ic=0.4938,f_Vb=50.0025
REPORT,900576,Va=0.7699,Vb=0.7768,Vc=0.7151,Ib=0.5492,Ic=0.4933,f_Vb=50.0025
REPORT,900596,Va=0.7696,Vb=0.7764,Vc=0.7150,Ib=0.5491,Ic=0.4933,f_Vb=50.0013
REPORT,900616,Va=0.7695,Vb=0.7770,Vc=0.7149,Ib=0.5487,Ic=0.4934,f_Vb=50.0000
REPORT,900636,Va=0.7696,Vb=0.7766,Vc=0.7149,Ib=0.5493,Ic=0.4939,f_Vb=49.9975
REPORT,900656,Va=0.7696,Vb=0.7767,Vc=0.7150,Ib=0.5487,Ic=0.4939,f_Vb=49.9975
REPORT,900676,Va=0.7696,Vb=0.7766,Vc=0.7150,Ib=0.5489,Ic=0.4926,f_Vb=50.0000
REPORT,900696,Va=0.7694,Vb=0.7767,Vc=0.7147,Ib=0.5489,Ic=0.4926,f_Vb=50.0000
REPORT,900716,Va=0.7699,Vb=0.7765,Vc=0.7144,Ib=0.5496,Ic=0.4928,f_Vb=50.0025
REPORT,900736,Va=0.7694,Vb=0.7765,Vc=0.7145,Ib=0.5493,Ic=0.4930,f_Vb=50.0025
REPORT,900756,Va=0.7697,Vb=0.7765,Vc=0.7146,Ib=0.5493,Ic=0.4931,f_Vb=50.0025
REPORT,900776,Va=0.7695,Vb=0.7768,Vc=0.7147,Ib=0.5498,Ic=0.4928,f_Vb=50.0025
REPORT,900796,Va=0.7695,Vb=0.7762,Vc=0.7144,Ib=0.5493,Ic=0.4923,f_Vb=50.0000
